Symbol,Company Name,Sector,PaymentDate,AnnualDividendsPerShare,DividendYield,PayoutRatio
MVIS,"MicroVision, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
MVIS,"MicroVision, Inc. - Common Stock",Technology,,,,
MVLA,Movella Holdings Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
MVLA,Movella Holdings Inc. - Common Stock,Technology,,,,
MVLAW,Movella Holdings Inc. - Warrant,Technology,N/A,N/A,N/A,N/A
MVLAW,Movella Holdings Inc. - Warrant,Technology,,,,
MVST,"Microvast Holdings, Inc. - Common Stock",Miscellaneous,N/A,N/A,N/A,N/A
MVST,"Microvast Holdings, Inc. - Common Stock",Miscellaneous,,,,
MVSTW,"Microvast Holdings, Inc. - Warrant",Miscellaneous,N/A,N/A,N/A,N/A
MVSTW,"Microvast Holdings, Inc. - Warrant",Miscellaneous,,,,
MXCT,"MaxCyte, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
MXCT,"MaxCyte, Inc. - Common Stock",Health Care,,,,
MXL,"MaxLinear, Inc - Common Stock",Technology,N/A,N/A,N/A,N/A
MXL,"MaxLinear, Inc - Common Stock",Technology,,,,
MYFW,"First Western Financial, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
MYFW,"First Western Financial, Inc. - Common Stock",Finance,,,,
MYGN,"Myriad Genetics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
MYGN,"Myriad Genetics, Inc. - Common Stock",Health Care,,,,
MYMD,"MyMD Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
MYMD,"MyMD Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
MYNZ,Mainz Biomed N.V. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
MYNZ,Mainz Biomed N.V. - Ordinary Shares,Health Care,,,,
MYPS,"PLAYSTUDIOS, Inc.  - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
MYPS,"PLAYSTUDIOS, Inc.  - Class A Common Stock",Technology,,,,
MYPSW,"PLAYSTUDIOS, Inc.  - Warrant",Technology,N/A,N/A,N/A,N/A
MYPSW,"PLAYSTUDIOS, Inc.  - Warrant",Technology,,,,
MYRG,"MYR Group, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
MYRG,"MYR Group, Inc. - Common Stock",Industrials,,,,
MYSZ,"My Size, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
MYSZ,"My Size, Inc. - Common Stock",Technology,,,,
NAAS,NaaS Technology Inc. - American Depositary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
NAAS,NaaS Technology Inc. - American Depositary Shares,Consumer Discretionary,,,,
NAII,"Natural Alternatives International, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NAII,"Natural Alternatives International, Inc. - Common Stock",Health Care,,,,
NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,Health Care,,,,
NAMSW,NewAmsterdam Pharma Company N.V. - Warrant,Health Care,N/A,N/A,N/A,N/A
NAMSW,NewAmsterdam Pharma Company N.V. - Warrant,Health Care,,,,
NAOV,"NanoVibronix, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NAOV,"NanoVibronix, Inc. - Common Stock",Health Care,,,,
NARI,"Inari Medical, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NARI,"Inari Medical, Inc. - Common Stock",Health Care,,,,
NATH,"Nathan's Famous, Inc. - Common Stock",Consumer Discretionary,12/01/2023,2,2.59%,15.98
NATR,"Nature's Sunshine Products, Inc. - Common Stock",Health Care,04/03/2017,N/A,N/A,43.93
NAUT,"Nautilus Biotechnology, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
NAUT,"Nautilus Biotechnology, Inc. - Common Stock",Industrials,,,,
NAVI,Navient Corporation - Common Stock,Finance,12/15/2023,0.64,3.32%,6.88
NB,NioCorp Developments Ltd. - Common Stock,Basic Materials,N/A,N/A,N/A,N/A
NB,NioCorp Developments Ltd. - Common Stock,Basic Materials,,,,
NBIX,"Neurocrine Biosciences, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NBIX,"Neurocrine Biosciences, Inc. - Common Stock",Health Care,,,,
NBN,Northeast Bank - Common Stock,Finance,11/21/2023,0.04,0.07%,8.32
NBSE,"NeuBase Therapeutics, Inc.  - Common Stock",Health Care,N/A,N/A,N/A,N/A
NBSE,"NeuBase Therapeutics, Inc.  - Common Stock",Health Care,,,,
NBST,Newbury Street Acquisition Corporation - Common Stock,Finance,N/A,N/A,N/A,N/A
NBST,Newbury Street Acquisition Corporation - Common Stock,Finance,,,,
NBSTU,Newbury Street Acquisition Corporation - Units,Finance,N/A,N/A,N/A,N/A
NBSTU,Newbury Street Acquisition Corporation - Units,Finance,,,,
NBSTW,Newbury Street Acquisition Corporation - Warrants,Finance,N/A,N/A,N/A,N/A
NBSTW,Newbury Street Acquisition Corporation - Warrants,Finance,,,,
NBTB,NBT Bancorp Inc. - Common Stock,Finance,12/15/2023,1.28,3.03%,15.07
NBTX,Nanobiotix S.A. - ADSs,Health Care,N/A,N/A,N/A,N/A
NBTX,Nanobiotix S.A. - ADSs,Health Care,,,,
NCAC,Newcourt Acquisition Corp - Class A Ordinary Share,Finance,N/A,N/A,N/A,N/A
NCAC,Newcourt Acquisition Corp - Class A Ordinary Share,Finance,,,,
NCACU,Newcourt Acquisition Corp - Unit,Finance,N/A,N/A,N/A,N/A
NCACU,Newcourt Acquisition Corp - Unit,Finance,,,,
NCACW,Newcourt Acquisition Corp - Warrant,Finance,N/A,N/A,N/A,N/A
NCACW,Newcourt Acquisition Corp - Warrant,Finance,,,,
NCMI,"National CineMedia, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NCNA,NuCana plc - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
NCNA,NuCana plc - American Depositary Shares,Health Care,,,,
NCNO,"nCino, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
NCNO,"nCino, Inc. - Common Stock",Technology,,,,
NCPL,Netcapital Inc. - Common Stock,Finance,N/A,N/A,N/A,N/A
NCPL,Netcapital Inc. - Common Stock,Finance,,,,
NCPLW,Netcapital Inc. - warrants,Finance,N/A,N/A,N/A,N/A
NCPLW,Netcapital Inc. - warrants,Finance,,,,
NCRA,"Nocera, Inc. - common stock",Consumer Staples,N/A,N/A,N/A,N/A
NCRA,"Nocera, Inc. - common stock",Consumer Staples,,,,
NCSM,"NCS Multistage Holdings, Inc. - Common Stock",Energy,N/A,N/A,N/A,N/A
NCSM,"NCS Multistage Holdings, Inc. - Common Stock",Energy,,,,
NCTY,The9 Limited - American Depository Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
NCTY,The9 Limited - American Depository Shares,Consumer Discretionary,,,,
NDAQ,"Nasdaq, Inc. - Common Stock",Finance,12/22/2023,0.88,1.57%,25.43
NDLS,Noodles & Company - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
NDLS,Noodles & Company - Common Stock,Consumer Discretionary,,,,
NDRA,ENDRA Life Sciences Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
NDRA,ENDRA Life Sciences Inc. - Common Stock,Health Care,,,,
NDSN,Nordson Corporation - Common Stock,Industrials,01/02/2024,2.72,1.05%,30.63
NECB,"NorthEast Community Bancorp, Inc. - Common Stock",Finance,11/08/2023,0.24,1.36%,6.17
NEGG,"Newegg Commerce, Inc. - Common Shares",Consumer Discretionary,N/A,N/A,N/A,N/A
NEGG,"Newegg Commerce, Inc. - Common Shares",Consumer Discretionary,,,,
NEOG,Neogen Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
NEOG,Neogen Corporation - Common Stock,Health Care,,,,
NEON,Neonode Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
NEON,Neonode Inc. - Common Stock,Technology,,,,
NEOV,NeoVolta Inc. - Common Stock,Miscellaneous,N/A,N/A,N/A,N/A
NEOV,NeoVolta Inc. - Common Stock,Miscellaneous,,,,
NEOVW,NeoVolta Inc. - Warrant,Miscellaneous,N/A,N/A,N/A,N/A
NEOVW,NeoVolta Inc. - Warrant,Miscellaneous,,,,
NEPH,"Nephros, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NEPH,"Nephros, Inc. - Common Stock",Health Care,,,,
NEPT,Neptune Wellness Solutions Inc. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
NEPT,Neptune Wellness Solutions Inc. - Ordinary Shares,Health Care,,,,
NERV,"Minerva Neurosciences, Inc - Common Stock",Health Care,N/A,N/A,N/A,N/A
NERV,"Minerva Neurosciences, Inc - Common Stock",Health Care,,,,
NEWT,"NewtekOne, Inc. - Common Stock",Finance,10/20/2023,0.72,5.03%,14.5
NEWTI,"NewtekOne, Inc. - 8.00% Fixed Rate Senior Notes due 2028",Finance,12/01/2023,2.0222,8.09%,N/A
NEWTL,"NewtekOne, Inc. - 5.75% Notes due 2024",Finance,11/01/2023,1.4375,5.79%,N/A
NEWTZ,"NewtekOne, Inc. - 5.50% Notes Due 2026",Finance,11/01/2023,1.375,5.7%,N/A
NEXI,"NexImmune, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NEXI,"NexImmune, Inc. - Common Stock",Health Care,,,,
NEXT,NextDecade Corporation - Common Stock,Utilities,N/A,N/A,N/A,N/A
NEXT,NextDecade Corporation - Common Stock,Utilities,,,,
NFBK,"Northfield Bancorp, Inc. - Common Stock",Finance,11/22/2023,0.52,4.23%,12.82
NFE,New Fortress Energy Inc. - Class A Common Stock,Utilities,06/28/2023,0.2,0.54%,19.86
NFLX,"Netflix, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NFLX,"Netflix, Inc. - Common Stock",Consumer Discretionary,,,,
NFTG,"The NFT Gaming Company, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
NFTG,"The NFT Gaming Company, Inc. - Common Stock",Technology,,,,
NGM,"NGM Biopharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NGM,"NGM Biopharmaceuticals, Inc. - Common Stock",Health Care,,,,
NGMS,NeoGames S.A. - Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
NGMS,NeoGames S.A. - Ordinary Shares,Consumer Discretionary,,,,
NGNE,"Neurogene, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NGNE,"Neurogene, Inc. - Common Stock",Health Care,,,,
NHTC,Natural Health Trends Corp. - Commn Stock,Consumer Discretionary,11/24/2023,0.8,14.11%,142.13
NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,Technology,N/A,N/A,N/A,40.85
NIOBW,NioCorp Developments Ltd. - Warrant,Basic Materials,N/A,N/A,N/A,N/A
NIOBW,NioCorp Developments Ltd. - Warrant,Basic Materials,,,,
NISN,"NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares",Industrials,N/A,N/A,N/A,N/A
NISN,"NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares",Industrials,,,,
NIU,Niu Technologies - American Depositary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
NIU,Niu Technologies - American Depositary Shares,Consumer Discretionary,,,,
NKGN,"NKGen Biotech, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NKGN,"NKGen Biotech, Inc. - Common Stock",Health Care,,,,
NKGNW,"NKGen Biotech, Inc. - Warrants",Health Care,N/A,N/A,N/A,N/A
NKGNW,"NKGen Biotech, Inc. - Warrants",Health Care,,,,
NKLA,Nikola Corporation - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
NKLA,Nikola Corporation - Common Stock,Consumer Discretionary,,,,
NKSH,"National Bankshares, Inc. - Common Stock",Finance,12/01/2023,1.56,4.64%,N/A
NKTR,Nektar Therapeutics - Common Stock,Health Care,N/A,N/A,N/A,N/A
NKTR,Nektar Therapeutics - Common Stock,Health Care,,,,
NKTX,"Nkarta, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NKTX,"Nkarta, Inc. - Common Stock",Health Care,,,,
NLSP,NLS Pharmaceutics Ltd. - Common Shares,Health Care,N/A,N/A,N/A,N/A
NLSP,NLS Pharmaceutics Ltd. - Common Shares,Health Care,,,,
NLSPW,NLS Pharmaceutics Ltd. - Warrant,Health Care,N/A,N/A,N/A,N/A
NLSPW,NLS Pharmaceutics Ltd. - Warrant,Health Care,,,,
NMFC,New Mountain Finance Corporation - Common Stock,Finance,12/29/2023,1.44,11.22%,11.42
NMIH,NMI Holdings Inc - Common Stock,Finance,N/A,N/A,N/A,N/A
NMIH,NMI Holdings Inc - Common Stock,Finance,,,,
NMRD,Nemaura Medical Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
NMRD,Nemaura Medical Inc. - Common Stock,Health Care,,,,
NMRK,"Newmark Group, Inc. - Class A Common Stock",Finance,12/06/2023,0.12,1.16%,115.78
NMTC,NeuroOne Medical Technologies Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
NMTC,NeuroOne Medical Technologies Corporation - Common Stock,Health Care,,,,
NN,NextNav Inc. - Common stock,Industrials,N/A,N/A,N/A,N/A
NN,NextNav Inc. - Common stock,Industrials,,,,
NNAVW,NextNav Inc. - Warrant,Industrials,N/A,N/A,N/A,N/A
NNAVW,NextNav Inc. - Warrant,Industrials,,,,
NNBR,"NN, Inc. - Common Stock",Industrials,09/23/2019,N/A,N/A,N/A
NNDM,Nano Dimension Ltd. - American Depositary Shares,Technology,N/A,N/A,N/A,N/A
NNDM,Nano Dimension Ltd. - American Depositary Shares,Technology,,,,
NNOX,NANO-X IMAGING LTD - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
NNOX,NANO-X IMAGING LTD - Ordinary Shares,Health Care,,,,
NODK,"NI Holdings, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
NODK,"NI Holdings, Inc. - Common Stock",Finance,,,,
NOTV,"Inotiv, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NOTV,"Inotiv, Inc. - Common Stock",Health Care,,,,
NOVV,Nova Vision Acquisition Corp. - Ordinary share,Finance,N/A,N/A,N/A,N/A
NOVV,Nova Vision Acquisition Corp. - Ordinary share,Finance,,,,
NOVVR,Nova Vision Acquisition Corp. - Rights,Finance,N/A,N/A,N/A,N/A
NOVVR,Nova Vision Acquisition Corp. - Rights,Finance,,,,
NOVVU,Nova Vision Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
NOVVU,Nova Vision Acquisition Corp. - Unit,Finance,,,,
NOVVW,Nova Vision Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
NOVVW,Nova Vision Acquisition Corp. - Warrant,Finance,,,,
NPAB,New Providence Acquisition Corp. II - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
NPAB,New Providence Acquisition Corp. II - Class A Common Stock,Finance,,,,
NPABU,New Providence Acquisition Corp. II - Unit,Finance,N/A,N/A,N/A,N/A
NPABU,New Providence Acquisition Corp. II - Unit,Finance,,,,
NPABW,New Providence Acquisition Corp. II - Warrant,Finance,N/A,N/A,N/A,N/A
NPABW,New Providence Acquisition Corp. II - Warrant,Finance,,,,
NPCE,"Neuropace, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NPCE,"Neuropace, Inc. - Common Stock",Health Care,,,,
NRAC,Northern Revival Acquisition Corporation - Class A Ordinary share,Finance,N/A,N/A,N/A,N/A
NRAC,Northern Revival Acquisition Corporation - Class A Ordinary share,Finance,,,,
NRACU,Northern Revival Acquisition Corporation - Unit,Finance,N/A,N/A,N/A,N/A
NRACU,Northern Revival Acquisition Corporation - Unit,Finance,,,,
NRACW,Northern Revival Acquisition Corporation - Warrant,Finance,N/A,N/A,N/A,N/A
NRACW,Northern Revival Acquisition Corporation - Warrant,Finance,,,,
NRBO,"NeuroBo Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NRBO,"NeuroBo Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
NRC,National Research Corporation - Common Stock,Health Care,10/13/2023,0.48,1.22%,34.08
NRDS,"NerdWallet, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
NRDS,"NerdWallet, Inc. - Class A Common Stock",Technology,,,,
NRIM,Northrim BanCorp Inc - Common Stock,Finance,12/22/2023,2.4,4.08%,12.42
NRIX,"Nurix Therapeutics, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
NRIX,"Nurix Therapeutics, Inc. - Common stock",Health Care,,,,
NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,Health Care,,,,
NRSNW,NeuroSense Therapeutics Ltd. - Warrant,Health Care,N/A,N/A,N/A,N/A
NRSNW,NeuroSense Therapeutics Ltd. - Warrant,Health Care,,,,
NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
NRXPW,"NRX Pharmaceuticals, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
NRXPW,"NRX Pharmaceuticals, Inc. - Warrant",Health Care,,,,
NSIT,"Insight Enterprises, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NSIT,"Insight Enterprises, Inc. - Common Stock",Consumer Discretionary,,,,
NSPR,InspireMD Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
NSPR,InspireMD Inc. - Common Stock,Health Care,,,,
NSSC,"NAPCO Security Technologies, Inc. - Common Stock",Telecommunications,12/22/2023,0.32,0.94%,31.93
NSTG,"NanoString Technologies, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NSTG,"NanoString Technologies, Inc. - Common Stock",Health Care,,,,
NSTS,"NSTS Bancorp, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
NSTS,"NSTS Bancorp, Inc. - Common Stock",Finance,,,,
NSYS,Nortech Systems Incorporated - Common Stock,Technology,N/A,N/A,N/A,13.89
NTAP,"NetApp, Inc. - Common Stock",Technology,10/25/2023,2,2.23%,27.82
NTBL,"Notable Labs, Ltd. - Ordinary Shares",Health Care,N/A,N/A,N/A,N/A
NTBL,"Notable Labs, Ltd. - Ordinary Shares",Health Care,,,,
NTCT,"NetScout Systems, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
NTCT,"NetScout Systems, Inc. - Common Stock",Technology,,,,
NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",Technology,12/15/2023,1.98,1.9%,14.85
NTGR,"NETGEAR, Inc. - Common Stock",Utilities,N/A,N/A,N/A,N/A
NTGR,"NETGEAR, Inc. - Common Stock",Utilities,,,,
NTIC,Northern Technologies International Corporation - Common Stock,Industrials,11/15/2023,0.28,2.3%,30.3
NTLA,"Intellia Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NTLA,"Intellia Therapeutics, Inc. - Common Stock",Health Care,,,,
NTNX,"Nutanix, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
NTNX,"Nutanix, Inc. - Class A Common Stock",Technology,,,,
NTRA,"Natera, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NTRA,"Natera, Inc. - Common Stock",Health Care,,,,
NTRB,Nutriband Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
NTRB,Nutriband Inc. - Common Stock,Health Care,,,,
NTRBW,Nutriband Inc. - Warrant,Health Care,N/A,N/A,N/A,N/A
NTRBW,Nutriband Inc. - Warrant,Health Care,,,,
NTRS,Northern Trust Corporation - Common Stock,Finance,01/01/2024,3,3.58%,15.99
NTRSO,"Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock",Finance,01/01/2024,1.175,5.54%,N/A
NTWK,NETSOL Technologies Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
NTWK,NETSOL Technologies Inc. - Common Stock,Technology,,,,
NUBI,Nubia Brand International Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
NUBI,Nubia Brand International Corp. - Class A Common Stock,Finance,,,,
NUBIU,Nubia Brand International Corp. - Unit,Finance,N/A,N/A,N/A,N/A
NUBIU,Nubia Brand International Corp. - Unit,Finance,,,,
NUBIW,Nubia Brand International Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
NUBIW,Nubia Brand International Corp. - Warrant,Finance,,,,
NURO,"NeuroMetrix, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NURO,"NeuroMetrix, Inc. - Common Stock",Health Care,,,,
NUTX,Nutex Health Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
NUTX,Nutex Health Inc. - Common Stock,Technology,,,,
NUVL,"Nuvalent, Inc. - Class A Common Stock",Health Care,N/A,N/A,N/A,N/A
NUVL,"Nuvalent, Inc. - Class A Common Stock",Health Care,,,,
NUWE,"Nuwellis, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NUWE,"Nuwellis, Inc. - Common Stock",Health Care,,,,
NUZE,"NuZee, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NUZE,"NuZee, Inc. - Common Stock",Consumer Discretionary,,,,
NVAC,NorthView Acquisition Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
NVAC,NorthView Acquisition Corporation - Common Stock,Health Care,,,,
NVACR,NorthView Acquisition Corporation - Rights,Health Care,N/A,N/A,N/A,N/A
NVACR,NorthView Acquisition Corporation - Rights,Health Care,,,,
NVACW,NorthView Acquisition Corporation - Warrant,Health Care,N/A,N/A,N/A,N/A
NVACW,NorthView Acquisition Corporation - Warrant,Health Care,,,,
NVAX,"Novavax, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NVAX,"Novavax, Inc. - Common Stock",Health Care,,,,
NVCR,NovoCure Limited - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
NVCR,NovoCure Limited - Ordinary Shares,Health Care,,,,
NVCT,"Nuvectis Pharma, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
NVCT,"Nuvectis Pharma, Inc. - Common Stock",Health Care,,,,
NVDA,NVIDIA Corporation - Common Stock,Technology,12/28/2023,0.16,0.03%,64.93
NVEC,NVE Corporation - Common Stock,Technology,11/30/2023,4,5%,17.98
NVEE,"NV5 Global, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NVEE,"NV5 Global, Inc. - Common Stock",Consumer Discretionary,,,,
NVFY,"Nova Lifestyle, Inc - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
NVFY,"Nova Lifestyle, Inc - Common Stock",Consumer Discretionary,,,,
NVIV,InVivo Therapeutics Holdings Corp. - Common Stock,Health Care,N/A,N/A,N/A,N/A
NVIV,InVivo Therapeutics Holdings Corp. - Common Stock,Health Care,,,,
NVMI,Nova Ltd. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
NVMI,Nova Ltd. - Ordinary Shares,Technology,,,,
NVNIW,Nvni Group Limited - Warrants,Finance,N/A,N/A,N/A,N/A
NVNIW,Nvni Group Limited - Warrants,Finance,,,,
NVNO,enVVeno Medical Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
NVNO,enVVeno Medical Corporation - Common Stock,Health Care,,,,
NVOS,"Novo Integrated Sciences, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
NVOS,"Novo Integrated Sciences, Inc. - Common Stock",Industrials,,,,
NVTS,Navitas Semiconductor Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
NVTS,Navitas Semiconductor Corporation - Common Stock,Technology,,,,
NVVE,Nuvve Holding Corp. - Common Stock,Energy,N/A,N/A,N/A,N/A
NVVE,Nuvve Holding Corp. - Common Stock,Energy,,,,
NVVEW,Nuvve Holding Corp. - Warrant,Energy,N/A,N/A,N/A,N/A
NVVEW,Nuvve Holding Corp. - Warrant,Energy,,,,
NVX,NOVONIX Limited - American Depository Shares,Miscellaneous,N/A,N/A,N/A,N/A
NVX,NOVONIX Limited - American Depository Shares,Miscellaneous,,,,
NWBI,"Northwest Bancshares, Inc. - Common Stock",Finance,11/14/2023,0.8,6.37%,11.58
NWE,"NorthWestern Energy Group, Inc.  - Common Stock",Utilities,12/29/2023,2.56,5.02%,17.22
NWFL,Norwood Financial Corp. - Common Stock,Finance,11/01/2023,1.16,3.46%,11.53
NWL,Newell Brands Inc. - Common Stock,Industrials,12/15/2023,0.28,3.22%,N/A
NWLI,"National Western Life Group, Inc. - Class A Common Stock",Finance,12/01/2023,0.36,0.07%,14.37
NWPX,Northwest Pipe Company - Common Stock,Industrials,N/A,N/A,N/A,N/A
NWPX,Northwest Pipe Company - Common Stock,Industrials,,,,
NWS,News Corporation - Class B Common Stock,Consumer Discretionary,10/11/2023,0.2,0.81%,99.54
NWSA,News Corporation - Class A Common Stock,Consumer Discretionary,10/11/2023,0.2,0.84%,95.18
NWTN,NWTN Inc. - Class B Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
NWTN,NWTN Inc. - Class B Ordinary Shares,Consumer Discretionary,,,,
NWTNW,NWTN Inc. - Warrant,Consumer Discretionary,N/A,N/A,N/A,N/A
NWTNW,NWTN Inc. - Warrant,Consumer Discretionary,,,,
NXGL,"NexGel, Inc - Common Stock",Health Care,N/A,N/A,N/A,N/A
NXGL,"NexGel, Inc - Common Stock",Health Care,,,,
